id,sentiment_text,human_label
357,"Titulo: Juros futuros fecham semana em leve alta, apesar de recuo no dia",NEUTRAL
358,"Titulo: IPCA sobe 0,18% em novembro com alta de passagens aéreas, mas fica abaixo do esperado | Resumo: Analistas consultados pela Reuters tinham projeção média de alta de 0,20% na comparação mensal e avanço de 4,49% na visão ano a ano",POSITIVE
359,"Titulo: Ibovespa retoma os 100 mil pontos | Resumo: Ibovespa retoma 100 mil pontos com alta de bancos, mas dólar sobe devido à cautela com exterior",POSITIVE
360,"Titulo: Ibovespa futuro acompanha exterior e inicia semana em alta; dólar recua novamente | Resumo: Apesar do movimento positivo, os investidores seguem cautelosos com a alta da inflação pelo menos e expectativa de alta de juros",POSITIVE
361,"Titulo: Ibovespa perde força no fim, mas fecha em alta com Vale e Petrobras; dólar sobe | Resumo: Mercado teve dia de alta impulsionado pela alta das commodities após aceno positivo da China. Apesar disso, índice encerrou o dia com ganhos de menos de 1%",POSITIVE
362,"Titulo: Rentabilidade sobe, mas inflação corrói ganhos em 2021 | Resumo: Nove das 11 categorias de fundos avaliadas no ranking apresentaram retornos positivos até outubro, mas nenhuma bateu a inflação",NEGATIVE
363,"Titulo: Dia de quedas; dólar sobe 1,61% | Resumo: Dia de quedas Afetada fortemente pelo cenário internacional, a bolsa teve um dia vermelho. Entre as ações do Ibovespa somente sete tiveram alta nesta terça-feira véspera de feriado. A maior alta do dia é a da fabricante de aviões Embraer, impulsionada pelo balanço do terceiro trimestre e pela alta do dólar. A moeda americana subiu […]",NEGATIVE
364,"Titulo: Ibovespa Futuro abre em alta de olho nos EUA e no G20; dólar cai e DIs avançam | Resumo: O Ibovespa Futuro é um bom termômetro de como será o pregão, mas nem sempre prevê adequadamente movimentos na Bolsa a partir do sino de abertura.",POSITIVE
365,"Titulo: Ibovespa segue exterior de olho no Brexit e segura euforia após duas fortes altas; dólar cai | Resumo: Índice opera entre perdas e ganhos atento ao cenário externo, enquanto a moeda norte-americana recua após dado de inflação nos EUA",POSITIVE
366,"Titulo: Ibovespa oscila sem rumo firme, mas caminha para ganhos no mês",POSITIVE
367,"Titulo: Dólar e juros saem das máximas, mas seguem em alta",NEGATIVE
368,"Titulo: ""Valuation de R$ 55 bi"" faz Braskem saltar quase 7%; Suzano cai 5% com dólar em queda e mais destaques | Resumo: Confira os destaques da B3 na sessão desta quarta-feira (10)",NEUTRAL
369,"Titulo: Busca por risco faz bolsa testar máxima do ano; dólar cai para R$ 3,27",POSITIVE
370,"Titulo: Dólar à vista tem 5ª sessão seguida de queda e fecha cotado a R$ 5,48 | Resumo: A direção oposta a ser seguida pelo Banco Central e pelo Federal Reserve (Fed), ampliando o diferencial de juros entre Brasil e Estados Unidos, tem sido a explicação para a valorização consistente do real nas últimas sessões",POSITIVE
371,"Titulo: Ibovespa futuro acompanha exterior e avanço de commodities e registra alta; dólar cai | Resumo: Wall Street Journal destacou que o Fed está a caminho de elevar as taxas de juros em 75 pontos-base em sua reunião, sem aceleração no ritmo de alta",POSITIVE
372,"Titulo: Euforia na bolsa: Usiminas salta 9%, Eletrobras avança 7%, BB sobe 3% e Petrobras avança apesar de negativa sobre privatização",POSITIVE
373,"Titulo: Com deflação, IPCA tem alívio pontual, mas seca já pressiona",NEUTRAL
374,Titulo: Boom de máximas históricas: 20 ações do Ibovespa que bateram recordes em junho de 2025,POSITIVE
375,"Titulo: Economistas Top 5 projetam alta de 2,59% para IPCA em 2020, mostra Focus",NEGATIVE
376,"Titulo: Mercado melhora projeções de 2017, mas eleva previsão de IPCA em 2016",NEUTRAL
377,"Titulo: Ibovespa emenda quarto pregão de alta, mas Vale limita ganhos do índice",NEUTRAL
378,"Titulo: Ibovespa recupera 120 mil pontos, juros aprofundam baixa e dólar recua após falas de presidente da Febraban sobre reunião com Haddad | Resumo: Isaac Sidney disse que os participantes reafirmaram apoio institucional ao ministro e que saíram convencidos de que Haddad “está determinado em buscar reequilíbrio das contas públicas”",POSITIVE
379,"Titulo: Ibovespa Futuro acompanha NY e opera com leve baixa, em dia de dados do mercado de trabalho nos EUA e Brasil | Resumo: Geração de empregos formais no Brasil e PIB dos EUA são alguns dos temas de maior destaque nesta quarta-feira",NEGATIVE
380,Titulo: Mercado vê Selic estável até o fim do ano mesmo com incertezas,NEUTRAL
381,"Titulo: Bancos garantem melhora do crédito, mas queda menor da Selic pode frear crescimento",NEUTRAL
382,"Titulo: Bolsa amplia ganhos, na máxima em 5 anos; dólar vai a R$ 3,05 com repatriação e swap | Resumo: Investidores ""desafiam"" correção na Bovespa após índice atingir máxima em cinco anos",POSITIVE
383,"Titulo: Ibovespa Futuro segue cautela externa, com investidores atentos a Trump e Yellen; dólar e DIs caem | Resumo: Após sessões de tensão em meio às dúvidas quanto à capacidade do governo Donald Trump aprovar reformas no Congresso, a sessão é de maior ânimo para os principais mercados mundiais",POSITIVE
384,"Titulo: Ibovespa sobe, mas risco político mantém cautela dos investidores",POSITIVE
385,"Titulo: Bolsa sobe com Petrobras e dólar supera R$ 3,34 antes de meta fiscal",POSITIVE
386,Titulo: Juros futuros se ajustam em alta ao IBC-Br e dólar reage em queda,NEUTRAL
387,"Titulo: Petrobras: BBI vê alta de 57% em dólar para PETR4 com mudança de governo | Resumo: Em cenário de mudança política, BBI ainda prevê um dividend yield de 12% por pelo menos cinco anos",POSITIVE
388,"Titulo: Via (VIIA3) e Magazine Luiza (MGLU3): Apesar da queda dos juros, por que as varejistas não animam os investidores? | Resumo: Dificuldades operacionais, questões tributárias e até mesmo incertezas quanto ao nível de queda da Selic travam valor das varejistas",NEGATIVE
389,"Titulo: Boletim Focus: mercado vê inflação maior em 2023, 2024 e 2025 e Selic mais alta neste ano | Resumo: Instituições financeiras consultadas semanalmente pelo BC também passaram a estimar PIB levemente superior neste ano, mas inferior em 2025",NEGATIVE
390,Titulo: A ação que chama atenção por sua resiliência mesmo com a derrocada do mercado | Resumo: QGEP Participações segue em tendência de alta no curto prazo mesmo com a queda do Ibovespa,NEUTRAL
391,"Titulo: 'Estamos bastante cautelosos com a melhora da inflação', diz presidente do BC | Resumo: Roberto Campos Neto ressaltou, porém, que embora o último dado de inflação tenha vindo acima do esperado, as partes de núcleos e de serviços melhoraram",NEUTRAL
392,"Titulo: Juros futuros se ajustam em alta, com agentes à espera do IPCA",NEGATIVE
393,"Titulo: Eletrobras é destaque positivo, mas Ibovespa cai; dólar sobe",NEGATIVE
394,"Titulo: Ibovespa tem alívio no fim, mas não evita queda de 2,5% na semana; dólar salta 3,8% e vai a R$ 3,74 | Resumo: Apesar de dia de alívio dos Treasuries, o dólar seguiu sua trajetória de alta e mercado já fica de olho para aumento de intervenção do Banco Central",NEGATIVE
395,"Titulo: Eletrobras é destaque positivo, mas Ibovespa cai; dólar sobe",NEGATIVE
396,"Titulo: Eletrobras é destaque positivo, mas Ibovespa cai; dólar sobe",NEGATIVE
397,"Titulo: Ibovespa sobe 0,61% na sessão, mas cai 1,6% na 1ª semana de 2024 com atenção aos juros nos EUA | Resumo: Semana foi marcada pela divulgação de dados do mercado de trabalho nos EUA e ata do Fomc",NEGATIVE
398,Titulo: Ibovespa fecha nas mínimas com maior aversão a risco local e forte subida dos juros futuros,NEGATIVE
399,"Titulo: Ibovespa cai de olho em Previdência, mas sustenta 72 mil pontos",NEGATIVE
400,"Titulo: Ibovespa tem semana positiva, mas recua na sessão acompanhando NY",NEGATIVE
401,"Titulo: Ibovespa sobe, mas não evita queda de 0,6% na semana pressionado por Petrobras e Bradesco | Resumo: Correção nas ações de instituições financeiras após a forte queda de ontem salvou o desempenho da Bolsa nesta sexta",NEGATIVE
402,"Titulo: Ibovespa ensaia recuperação após notícias de Fed e 5G, mas fecha em queda de 0,45%; dólar sobe a R$ 5,14",NEGATIVE
403,"Titulo: Ibovespa fecha em alta de 0,26% após renovar máxima no dia; ganho na semana foi de 2,5% | Resumo: Dólar fecha estável, a R$ 5,32, mas cai 0,62% na semana",NEGATIVE
404,"Titulo: Ibovespa sobe mais de 1% com disparada da Petrobras, mas não evita queda de 2% na semana | Resumo: Commodity faz perto de 12% de alta em meio a notícias cada vez mais fortes de acordo para corte de produção pela Opep",NEGATIVE
405,"Titulo: Ibovespa tem 5ª alta seguida e acumula ganhos de 2,6%; governo fará corte de orçamento amanhã | Resumo: Índice se firmou no positivo durante a tarde, mas seguiu pressionado com o cenário político e anúncio do governo marcado para esta quarta-feira",POSITIVE
406,"Titulo: De olho na política, Ibovespa fica estável e JBS dispara 22% | Resumo: Após a forte queda na semana passada, quando o Ibovespa perdeu mais de 8%, o ajuste vinha sendo guiado pela perspectiva otimista de avanço das reformas",NEUTRAL
407,"Titulo: Bovespa sobe com disparada de Petrobras, mas cai na semana",NEGATIVE
408,"Titulo: Ibovespa volta a subir, mas não sustenta os 76 mil pontos",NEUTRAL
409,"Titulo: Ibovespa sobe, mas não recupera os 104 mil pontos de olho na temporada de resultados",NEUTRAL
410,Titulo: Ibovespa fecha no maior patamar em 6 anos: quais são as próximas resistências até o topo histórico?,POSITIVE
411,"Titulo: Dólar sobe, puxa juro real, mas inflação de 2019 segue ancorada",NEGATIVE
412,Titulo: Dólar e juros futuros ganham força e vão às máximas com alta nas expectativas de inflação dos EUA,NEGATIVE
413,"Titulo: Dólar inicia semana em alta, mas respeita limite de R$ 3,30",NEUTRAL
414,"Titulo: Juros futuros avançam impulsionados pelos Treasuries, mas se afastam das máximas",NEUTRAL
415,"Titulo: Após disparada, dólar se acomoda em R$ 3,85 em clima de cautela",NEUTRAL
416,"Titulo: Selic estável, mas recorde de baixa,marca 2ºciclo mais forte de alívio",POSITIVE
417,Titulo: Juros futuros fecham setembro perto das mínimas do ano,POSITIVE
418,"Titulo: Petrobras: o alerta acionado sobre investimentos, apesar da visão positiva para PETR4 | Resumo: A Petrobras surpreendeu o mercado no final do mês passado ao reportar investimentos de US$ 16,6 bilhões em 2024, cerca de US$ 2,1 bilhões acima da previsão da empresa para o ano",NEUTRAL
419,"Titulo: Em forte alta, dólar ronda R$ 3,50 na abertura do mercado | Resumo: Moeda sobe mesmo com o feriado desta sexta-feira nos EUA e previsão de venda de US$ 6,490 bi pelo Banco Central no mercado futuro",NEGATIVE
420,"Titulo: Mesmo com queda da Selic, bancos conseguem aumentar rentabilidade | Resumo: Os bancos tiveram o dobro de rentabilidade da obtida por empresas não financeiras, aponta pesquisa para MELHORES E MAIORES",POSITIVE
421,"Titulo: B3 promete payout elevado em 2026, mas guidance de custos acende alerta; ação sobe | Resumo: Companhia prevê desembolsos totai de R$ 3,17 bilhões a R$ 3,61 bilhões em 2026",POSITIVE
422,Titulo: Analistas preveem rali de alta para Ibovespa e queda do dólar,POSITIVE
423,"Titulo: Dólar a R$ 3,00? É possível, mas ""parece muito bom para ser verdade"", diz analista | Resumo: Analista da Wagner Investimentos alerta para cenário de queda do dólar: ""mercado parece muito otimista. Há riscos externos e internos""",NEGATIVE
424,Titulo: Juros futuros de curto prazo fecham nas mínimas históricas,POSITIVE
425,"Titulo: Seguindo exterior e operação da PF, Ibovespa Futuro abre semana em queda, enquanto dólar sobe | Resumo: O Ibovespa Futuro é um bom termômetro de como será o pregão, mas nem sempre prevê adequadamente movimentos na Bolsa a partir do sino de abertura.",NEGATIVE
426,"Titulo: Bolsa sobe e dólar passa de R$ 3,77; alta de commodities dá fôlego",POSITIVE
427,"Titulo: XP mantém visão positiva para Bolsa mesmo após queda de 8,8% em dólares em agosto: ""pausa, mas não muda tendência"" | Resumo: Início de ciclo de flexibilização monetária, expectativa de fluxo de volta e valuation descontado são pilares para manter visão para Ibovespa",POSITIVE
428,"Titulo: Dólar hoje sobe a R$ 6,06 com cautela antes da posse de Trump, mas cai 0,6% na semana | Resumo: Trump toma posse como presidente dos EUA na próxima segunda-feira",NEGATIVE
429,Titulo: Juros renovam mínimas com apelo por maior afrouxamento monetário global,POSITIVE
430,"Titulo: Banco Mundial eleva projeção de crescimento do PIB do Brasil para 2,8%, mas chama atenção para trajetória da dívida | Resumo: Estimativa é menor, contudo, do que as projeções mais recentes do mercado pelo Boletim Focus, do Banco Central (BC) e do Ministério da Fazenda",POSITIVE
431,"Titulo: Boletim Focus: expectativa de inflação volta a cair para 2022, mas sobe para 2023 e 2025 | Resumo: Projeção para o PIB subiu em 2023, mas caiu em 2024 devido a alta de juros; mercado também passou a estimar uma Selic mais alta no fim de 2024",NEUTRAL
432,"Titulo: Dólar tem dia de alívio após estresse, mas se mantém acima de R$ 5,20",NEGATIVE
433,"Titulo: Bovespa tem leve alta e dólar é cotado abaixo de R$ 3,60",POSITIVE
434,"Titulo: Dólar à vista fecha sessão em leve queda, mas avança quase 2,7% na semana",NEGATIVE
435,"Titulo: Mercado eleva projeção para inflação este ano pela 7ª vez | Resumo: Na semana passada, o BC reconheceu um descolamento grande entre a inflação ao produtor (IPA), mais alta, e ao consumidor (IPCA)",NEGATIVE
436,"Titulo: Trump muda de tom e anima o mercado, mas não salva Ibovespa da segunda queda seguida",NEGATIVE
437,"Titulo: Ibovespa opera perto da estabilidade e dólar está abaixo de R$ 3,22 | Resumo: Eleição está na mão de Flávio Bolsonaro, mas ele pode jogar fora, diz Ciro Nogueira",POSITIVE
438,Titulo: Juros futuros fecham próximos da estabilidade em dia de liquidez baixa,NEUTRAL
439,"Titulo: Estoque de crédito sobe 0,3% em maio, para R$ 5,387 trilhões, mostra BC",POSITIVE
440,"Titulo: Pix atinge mais um recorde de transações diárias, segundo Banco Central | Resumo: IPCA-15: Habitação sobe mais em abril com reajustes de concessionárias de serviços",POSITIVE
441,"Titulo: Dólar comercial ronda patamar de R$ 3,17",NEUTRAL
442,Titulo: Ibovespa se descola de exterior e zera ganhos apesar de alta das commodities; dólar cai | Resumo: Mercado opera com forte volatilidade apesar da alta do petróleo puxar as bolsas internacionais,NEUTRAL
443,"Titulo: Ibovespa sobe 0,73% após 3 quedas, mas fecha longe das máximas com fiscal e exterior; dólar vai a R$ 5,38 | Resumo: Índice perdeu força após chegar a subir 1,56% na máxima do dia, mas conseguiu encerrar uma sequência de três quedas",NEUTRAL
444,"Titulo: Ibovespa Futuro abre em alta, mas perde força após dados de inflação nos EUA | Resumo: Dados do CPI vieram ligeiramente acima do projetado por analistas",NEUTRAL
445,"Titulo: Ibovespa sobe e chega a 78 mil pontos, mas tem dificuldade de ir além",NEUTRAL
446,"Titulo: Ibovespa se recupera após tombo, mas não elimina incertezas",NEUTRAL
447,"Titulo: De Cogna a Raízen: as maiores altas e baixas do Ibovespa em 2025 | Resumo: Bolsa fecha em alta o ano com algumas ações se destacando entre os maiores ganhos, enquanto outras encerraram entre as principais quedas",NEUTRAL
448,"Titulo: Ibovespa futuro opera estável após forte queda da véspera, com atenção para dados de inflação dos EUA; dólar cai | Resumo: Dólar também opera estável com atenção para os números de inflação ao produtor nos EUA; por aqui, varejo decepcionou",NEUTRAL
449,Titulo: Ibovespa opera em leve alta na volta do feriado e dólar reduz ganhos após intervenção do BC | Resumo: Mercado passa a operar sem direção apesar dos fortes ganhos dos ADRs no dia anterior,NEUTRAL
450,"Titulo: Ibovespa opera estável com ‘tarifaço’ de Trump, apesar de forte queda de Vale e Petrobras | Resumo: Ações ligadas à economia doméstica sobem, impulsionadas pela queda dos juros futuros devido à tarifa mínima de 10% aplicada ao Brasil, mais suave que as taxas impostas a outros países",NEUTRAL
451,"Titulo: Ibovespa tem dia de recuperação, mas risco externo ainda ronda mercado",NEUTRAL
452,"Titulo: Ibovespa volta a 120 mil pontos, mas ameniza; Petrobras e CSN sobem, Sabesp cai",NEUTRAL
453,"Titulo: Ibovespa hoje termina em alta, mas última semana cheia do ano fica negativa",NEUTRAL
454,Titulo: Ibovespa sobe apesar de realização de ganhos em ações ligadas a commodities; dólar zera perdas | Resumo: Mercado registra ganhos ainda na esteira do rali das commodities,NEUTRAL
455,Titulo: Ibovespa tem leve alta puxado por Petrobras; dólar recua seguindo o cenário internacional | Resumo: Índice caminha para segundo dia de alta puxado novamente por ganhos das estatais e com avanço das bolsas no exterior,POSITIVE
456,"Titulo: Ibovespa fecha em leve alta, mas fica longe da máxima do dia com cautela no fim do pregão; dólar sobe a R$ 5,07",NEUTRAL
457,Titulo: Juros futuros fecham perto da estabilidade sob efeito de temas locais,NEUTRAL
458,"Titulo: Dólar opera estável ante real, apesar de fortalecimento global da moeda americana",NEUTRAL
459,"Titulo: IPCA desacelera alta para 0,43% em abril, mas é o maior para o mês desde 2023 | Resumo: Nos 12 meses até abril, o indicador registrou elevação de 5,53%",NEUTRAL
460,Titulo: Ações de Natura sobem mais de 5% impulsionadas pelo dólar,POSITIVE
461,"Titulo: IPCA-15: Alta de preços de alimentos suaviza em abril | Resumo: Ainda assim, o grupo foi o que teve o maior peso na alta de 0,21% do IPCA-15 no mês",NEUTRAL
462,"Titulo: Dólar fecha em alta, mas longe da máxima do dia, a R$ 5,54",NEUTRAL
463,"Titulo: IPCA fecha 2024 em 4,83%, acima do teto da meta, após inflação de 0,52% em dezembro",NEUTRAL
464,"Titulo: Ibovespa Futuro busca recuperação, mas ameniza alta após PIB dos EUA; dólar chega a superar os R$ 4 | Resumo: Apesar da alta do índice futuro nesta sessão, isso não significa que o Ibovespa à vista registre uma alta em igual intensidade",NEUTRAL
465,"Titulo: Alta da inflação eleva expectativa por Copom, mas economistas não projetam grandes mudanças na mensagem do BC | Resumo: Após maior alta do IPCA-15 desde 1995, economistas revisaram projeção de inflação para cima, mas apontam que comunicação do BC não deve mudar",NEUTRAL
466,"Titulo: Juros futuros acompanham alta do dólar, após reação a IPCA-15 | Resumo: O IPCA-15 trouxe reação pontual de baixa logo no início da sessão, mas depois o exterior passou a ditar o rumo dos negócios",NEUTRAL
467,"Titulo: BC vê melhora na inflação, mas deixa Selic em 15%",NEUTRAL
468,"Titulo: IBGE reconhece que ""inflação está num patamar alto"", mas evita classificar como ""fora de controle"" | Resumo: Gerente do índice destaca que o IPCA supera a meta estipulada pelo Banco Central, de 3,75% em 2021, e lembra que apenas em ""2016 a gente teve inflação em dois dígitos""",NEUTRAL
469,Titulo: Queda dos juros permite economia de R$ 80 bi,NEUTRAL
470,Titulo: Queda de juros eleva demanda por fundos de crédito privado,NEUTRAL
471,"Titulo: Petrobras tem dia agitado, mas ações fecham estáveis, enquanto PetroRio sobe 4%; Lavvi salta 8% com anúncio de dividendos",NEUTRAL
472,"Titulo: Casas Bahia: gestão prevê vendas fortes em 2025, mas alerta para impacto da Selic",POSITIVE
473,Titulo: Queda nos juros favorece papéis de construtoras,POSITIVE
474,"Titulo: Alta do IGP-10 é o menor em três meses, mas inflação baixa não deve durar, diz FGV",NEUTRAL
475,"Titulo: Apostando que Brasil seguirá com reformas, banco eleva projeção do Ibovespa para 78.000 pontos este ano | Resumo: Revisando para cima sua projeção para bolsa, Bradesco BBI vê chance de 80% de que o Brasil siga com a agenda fiscal após a eleição de 2018",POSITIVE
476,Titulo: Ibovespa tem leve alta e dólar cai com mercado à espera de Trump e digerindo fala de Meirelles | Resumo: Mercado segue na expectativa por Trump e reformas no Brasil,NEUTRAL
477,Titulo: Copom surpreendeu ao sugerir nova alta de juros e alongar horizonte para inflação,NEUTRAL
478,"Titulo: Rumores de fala de Campos Neto sobre ritmo de corte da Selic impulsionam juros futuros, apesar de IPCA | Resumo: Campos Neto teria dito a investidores que a chance de desacelerar o ritmo de queda da Selic para 25 pontos-base é maior do que a de acelerar para 75 bps",NEUTRAL
479,Titulo: Ibovespa futuro tem leve alta e dólar cai de olho em desdobramentos de acordo EUA-China e cessão onerosa,POSITIVE
480,"Titulo: Mercado imobiliário vai bem, mas classe média perde espaço e juros preocupam | Resumo: No Brasil, a proporção de lançamentos voltados para a classe média caiu de 65% para 45% do total de unidades lançadas entre o segundo trimestre de 2023 e o mesmo período deste ano",NEUTRAL
481,"Titulo: IPCA de setembro tem alta de 0,26%; inflação acumulada de 12 meses avança para 5,19% | Resumo: O mercado esperava alta mensal de 0,34%. Com resultado, inflação nos nove primeiros meses do ano tem alta de 3,50%",NEUTRAL
482,"Titulo: Alckmin: queda da Selic deve elevar crescimento da economia, após PIB fraco no 3º tri | Resumo: O baixo crescimento do PIB foi causado pela alta dos juros, mas o governo prevê um cenário melhor em 2026, apontou Alckmin",POSITIVE
483,"Titulo: Ibovespa além de 126 mil pontos: mercado celebra dado de inflação no Brasil e nos EUA | Resumo: Ações mais sensíveis ao ciclo econômico são destaque de alta, dados os sinais de arrefecimento da inflação brasileira e de algum alívio na dos EUA",POSITIVE
484,Titulo: Juros futuros avançam com Treasury e à espera de dados de inflação no Brasil e nos EUA,NEGATIVE
485,"Titulo: Bolsas de NY avançam, mas dólar recua globalmente após ligação entre Trump e Xi",NEUTRAL
486,Titulo: Dólar dispara de olho em Bolsonaro e Petrobras apesar da atuação do BC,NEGATIVE
487,"Titulo: BB Seguridade (BBSE3): tendência de alta em risco? Confira até onde ação pode ir | Resumo: Em outubro, a ação recua 4,11%, mas no ano tem valorização de 9,05%",NEUTRAL
488,"Titulo: Leilões de rodovias sofrem revisão com alta de juros e câmbio | Resumo: Em 2025, estão previstos leilões com potencial de investimento de R$ 72 bi; cenário é desafiador, mas analistas veem avanço de projetos",NEUTRAL
489,"Titulo: Ibovespa resiste à pressão do exterior e fecha em leve alta; juros DI voltam a subir com temor de inflação | Resumo: Bolsa voltou a descolar de Nova York, onde os índices fecharam em forte baixa com expectativa de alta de juros",NEUTRAL
490,"Titulo: BC eleva taxa Selic para 11,75% e sinaliza nova alta | Resumo: O ritmo no aumento da taxa foi mais brando do que o adotado nas últimas três reuniões, quando a autoridade monetária promoveu elevações de 1,5 ponto percentual nos juros",NEGATIVE
491,"Titulo: IPCA reflui, mas fecha julho acima do previsto",NEUTRAL
492,"Titulo: Ibovespa reduz perdas com parcelamento de precatórios, mas segue em baixa de mais de 3%; juros DI desaceleram alta | Resumo: Bolsonaro também afirmou que 750 mil caminhoneiros receberão ajuda para compensar alta do diesel",NEGATIVE
493,"Titulo: Por que o Itaú cortou projeção para o PIB e inflação, mas também para o dólar em 2019 | Resumo: Para os analistas, economista brasileira deve crescer 2% este ano, contra uma projeção anterior de 2,5%",NEGATIVE
494,"Titulo: ‘Temos visto melhora consistente da inflação’, diz Campos Neto | Resumo: Para Campos Neto, 2023 foi um ano ‘que teve algumas surpresas positivas’",POSITIVE
495,"Titulo: Número de investidores ativos na bolsa tem alta anual de 95% em outubro | Resumo: Volume médio diário negociado no segmento de ações, porém, caiu 2,3% em relação a outubro do ano passado",POSITIVE
496,Titulo: Dólar hoje 14/08: moeda fecha em alta após divulgação do IPCA | Resumo: A moeda americana fecha em alta após divulgação dos dados do IPCA e IBC-Br,NEGATIVE
497,"Titulo: Juros futuros se ajustam em alta ao IPCA-15 e dólar opera na casa de R$ 4,16",NEGATIVE
498,Titulo: Juros futuros vão às máximas do dia após Caged superar expectativas,NEGATIVE
499,"Titulo: Haddad não é mais um ""vilão"" para o mercado? Os motivos para a alta da bolsa e queda do dólar | Resumo: Mercado entrou em uma onda de euforia, levando o Ibovespa para os 80 mil pontos e o dólar para abaixo dos R$ 4,00",POSITIVE
500,"Titulo: Boletim Focus: mercado eleva perspectiva de inflação para 2022 e 2023 | Resumo: O levantamento semanal apontou que a estimativa para a alta do IPCA subiu a 5,09% em 2022 e 3,40% em 2023",NEGATIVE
501,Titulo: Juros futuros avançam com IPCA acima do consenso e temores de recessão global | Resumo: Petróleo e juros futuros avançam com guerra no Irã no foco; dólar apaga alta ante o real,NEGATIVE
502,"Titulo: Dólar fecha acima de R$ 5 e Ibovespa sobe mais de 1% com IPCA-15 abaixo do esperado; juros futuros caem | Resumo: O alívio na inflação reforça as expectativas de que um corte na Selic, atualmente em 13,75% ao ano, pode estar mais próximo; investidores repercutem entrevista de Campos Neto",POSITIVE
503,"Titulo: Ibovespa futuro acompanha Wall Street e cai mais de 1%, com preocupações sobre inflação; dólar sobe | Resumo: Os juros futuros operam com alta expressiva; vencimentos mais longos sobem mais de 20 pontos-base",NEGATIVE
504,"Titulo: Alta de juros e medo de recessão derrubam Ibovespa, que cai 2,86%; dólar sobe 4%, maior alta desde março de 2020",NEGATIVE
505,"Titulo: Ibovespa futuro opera em queda de quase 1%, com pressão de juros americanos; Dólar sobe 0,64% | Resumo: Pressão altista no juros americano derruba ativos de risco mundo afora e aumenta perspectiva de recessão mundial",NEGATIVE
506,"Titulo: Dólar volta aos R$ 5,40, juros futuros ampliam alta e Ibovespa vai às mínimas após coletiva de Powell",NEGATIVE
507,"Titulo: As falas do BC sobre inflação que impulsionaram dólar e juros, enquanto varejistas e construtoras tiveram forte baixa na Bolsa | Resumo: Mercado brasileiro reage ás declarações de Campos Neto e Bruno Serra sobre alta adicional da Selic no próximo Copom e inflação persistente no país",NEGATIVE
508,"Titulo: Ibovespa fecha em alta de mais de 2% às vésperas de Copom e Fed; dólar e juros tiveram forte queda | Resumo: Expectativa de inflação mais baixa foi reforçada por queda no preço do diesel, favorecendo ativos de risco",POSITIVE
509,"Titulo: Dólar e juros futuros têm forte queda e Ibovespa avança com China e ajuste nos prêmios de risco | Resumo: Nos juros, o mercado corrige parte do forte salto das últimas sessões enquanto avalia as sinalizações da ata da última reunião do Copom, que veio em linha com o tom mais duro apresentado no comunicado da semana passada",POSITIVE
510,"Titulo: Dólar sobe com fala de Guedes e atinge novo recorde intradiário; Ibovespa Futuro tem leve queda | Resumo: ""Quando você tem um fiscal mais forte e um juro mais baixo, o câmbio de equilíbrio também é mais alto"", afirmou Guedes",NEGATIVE
511,Titulo: Dólar e juros têm alívio em meio a incertezas,POSITIVE
512,"Titulo: Ibovespa futuro abre em alta, inverte sinal e passa a cair; juros futuros recuam com IPCA abaixo do esperado | Resumo: Futuros em Nova York operam entre perdas e ganhos à espera de dados de inflação",POSITIVE
513,"Titulo: Ibovespa Futuro acelera alta com inflação nos EUA; IPCA fica abaixo do esperado em abril | Resumo: Inflação oficial fica em 0,22%, enquanto mercado esperava 0,28%; investidores aguardam também dados nos EUA",POSITIVE
514,"Titulo: Ibovespa fecha em alta de mais de 2% com apostas de fim de alta de juros após Copom; Dólar cai 1,10% | Resumo: Sinalização de fim de ciclo de alta fez investidores ficarem mais otimistas com ações de companhias ligadas ao mercado interno",POSITIVE
515,"Titulo: Dólar à vista fecha em queda com maior apetite por risco antes do Copom | Resumo: Os juros elevados no Brasil continuaram sendo a razão pela qual o real se beneficia frente ao dólar em momentos de maior apetite por risco, conforme explicam gestores",POSITIVE
516,"Titulo: Campos: Solução para juros do crédito rotativo passa por critérios técnicos e políticos | Resumo: O presidente do BC destacou que atualmente, 40% do consumo é por meio do cartão de crédito",NEUTRAL
517,"Titulo: Na revisão do Novo Mercado, B3 quer incluir metas ESG",NEUTRAL
518,Titulo: CVM propõe novas regras para mercado de negociação de ativos,NEUTRAL
519,Titulo: BC e CVM abrem discussão sobre investimento estrangeiro nos mercados financeiro e de capitais,NEUTRAL
520,"Titulo: Boletim Focus passa a ter projeções para componentes do IPCA, diz BC",NEUTRAL
521,Titulo: CVM abre consulta pública sobre influenciadores digitais que atuam no mercado de capitais,NEUTRAL
522,Titulo: Analistas avaliam uso de diretrizes futuras para Selic,NEUTRAL
523,"Titulo: Retomada da discussão sobre juros do cartão depende da boa vontade do governo e do BC, diz CEO do Santander | Resumo: Mario Leão diz esperar que a agenda mais ampla sobre cartão de crédito avance",NEUTRAL
524,"Titulo: Já seria possível iniciar a recalibragem da taxa de juros, diz Haddad",NEUTRAL
525,"Titulo: CVM inicia consulta pública para revisar distinção entre fato relevante e comunicado ao mercado | Resumo: A consulta, que se estende até o dia 27 de junho, faz parte da agenda regulatória da autarquia",NEUTRAL
